,GNN,Neural Network,Linear Regression,Rolling Mean
416,0.06675053,0.41632247,0.0428766,0.030158073
417,0.118891686,0.09597554,0.009846181,0.89137185
418,0.04125581,0.3869218,0.050764024,0.120842546
419,0.027789533,0.0007920116,0.025846355,0.8913478
420,0.10519448,0.994372,0.023770057,0.07135081
421,0.27190506,2.727312,0.38929725,0.63657475
422,0.0037201196,0.20297323,0.03555581,0.13812548
423,0.19720185,3.1168919,0.17261675,0.096821725
424,0.053708613,0.60724777,0.11902778,0.003399849
425,0.13711253,0.016318232,0.2106561,0.12751532
426,0.013837338,0.10263852,0.006331727,0.21676397
427,0.020006761,0.016399117,0.14206392,0.031863008
428,0.13713136,0.18703905,0.01580126,0.0007711053
429,0.1609329,0.14351389,0.06703892,0.013212174
430,0.0020036995,0.025582336,0.00989766,0.009623453
431,0.03816539,0.66188014,0.22469902,0.3233568
432,0.0561321,0.02710265,0.025339842,1.580843
433,0.3449536,0.64373213,0.16078013,0.008842541
434,0.12017065,1.3751789,0.029651135,0.058303386
435,0.10581267,0.39997286,0.0019591749,0.03592193
436,0.09031351,0.7941297,0.086806506,0.16233873
437,0.057827592,0.025150724,0.11276382,0.01393084
438,0.17130637,0.19942802,0.021725759,0.10381842
439,0.028533563,0.24858554,0.045679145,2.9802322e-08
440,0.11120586,0.272941,0.102735996,0.40989906
441,0.03206989,0.12732102,0.2232852,0.07560402
442,0.034541756,3.2423978,0.014938675,2.9802322e-08
443,0.70213795,0.29254055,0.71484566,0.17816746
444,0.48963633,0.46159524,0.041818205,2.9802322e-08
445,0.05144638,0.7602026,0.013359415,0.029073697
446,0.0034576617,0.4996911,0.09105873,0.0007612854
447,0.10543538,0.3400814,0.3003552,0.041979373
448,0.11233385,0.3996638,0.023418903,0.004707463
449,0.04695338,0.046163604,0.09558493,0.06112647
450,0.33757412,0.15971553,0.034944296,0.43462908
451,0.06796074,0.8933785,0.051431596,0.09970686
452,0.028654218,0.12793453,0.038458318,0.117759645
453,0.38273036,1.0611604,0.011707552,0.05105308
454,0.025059834,0.77418,0.022700435,0.32864627
455,0.0021368265,0.91496253,0.12543112,1.4671347
456,0.012364626,1.1815437,0.1085158,2.9802322e-08
457,0.15023926,0.011929505,0.022347108,2.9802322e-08
458,0.25206417,0.1781194,0.12981373,0.053356186
459,0.101389974,0.6134158,0.014619008,0.009817839
460,0.025444299,3.2328548,0.10584283,0.021155423
461,0.059072897,0.60577136,0.032999754,0.046352625
462,0.08057797,0.52069736,0.022498094,2.9802322e-08
463,0.12129411,0.21538389,0.29875302,0.03529542
464,0.30366588,0.18799317,0.8060473,0.59943473
465,0.20479769,0.69604325,0.06584951,0.1132776
466,0.022879392,0.37820566,0.024368912,0.093612045
467,0.0027893782,0.007135083,0.027351081,0.21847782
468,0.09860051,0.20109761,0.17527434,2.9802322e-08
469,0.16027415,0.09486495,0.016058572,0.8081826
470,0.12552273,0.09969443,0.022913741,0.023928298
471,0.11878967,2.27099,0.022801165,0.19935358
472,0.1513111,0.026897158,0.29875302,0.047063395
473,0.12817,0.43372893,0.15289134,0.0023157485
474,0.08419904,0.20414999,0.2916758,0.012959586
475,0.3682789,0.2497859,1.4515724,0.13171786
476,0.06370166,0.1885497,0.10591358,0.023853093
477,0.16583142,0.6183945,0.124952376,0.2386511
478,0.0068020523,0.2174693,0.76258063,0.12943527
479,0.30434465,0.40444183,0.8921194,0.029422104
480,0.0061856844,0.42041624,0.29875302,0.057072047
481,0.033686303,0.1095307,0.022824168,0.1361291
482,0.22605287,0.07875693,0.1285797,0.01547204
483,0.12959163,1.9936965,0.07913685,0.0678509
484,0.0022451766,0.019042015,0.015286138,0.0065535307
485,0.07548675,0.13572547,0.0092185885,0.03324759
486,0.13300312,0.035646547,0.040415436,0.73261726
487,0.048614275,0.51167154,0.6850079,0.026013102
488,0.05331447,0.24620357,0.051174164,0.003988269
489,0.038556337,0.26683843,0.1531139,0.029713372
490,0.12190175,0.19156021,0.8789625,0.023657441
491,0.039309144,0.09876876,0.23454201,0.43808222
492,0.12422092,1.5115076,0.11266369,0.102913916
493,0.012733698,0.16260664,0.36755466,0.0046902373
494,0.47238302,0.23668036,0.11157808,0.056805044
495,0.0668298,4.3291636,0.29875302,8.068979e-05
496,0.15956765,0.78037584,0.9110575,0.6189221
497,0.03788325,0.16839956,0.031358555,1.2763336
498,0.6394357,1.1665012,0.07540178,2.9802322e-08
499,0.44383043,0.25105816,0.007220641,0.15040183
500,0.013102114,1.7515893,0.97156024,0.012568951
